idx,class,conversation
43,기타 괴롭힘 대화,"이번에 너 약속한 만큼 못 빼더라?
0.1%도 안 되는 거야 그 정도로 부족한 거야
그럼에도 불구하고 돼지야 어떻게 그렇게까지 못 빼냐.
나도 노력은 했어 근데 안 되는 걸 어떻게 하지.
내가 그렇게까지 할 필요는 없다고 봐.
내가 뚱뚱해서 그런 것은 아니야 좀 더 노력하면 예뻐질 거야
아무리 예쁜 돼지라도 노력하면 할수록 미운 거야.
돼지가 아닌데 뭐 그렇다고 막 그러는 건 아니야
내동생이라고 하기에는 너무 야박해서 말도 못 걸겠다.
오빠 미워."
44,갈취 대화,"아! 이 여자가 운전을 잘 해야 되는 게 이런 식으로 하면 돼요.
네, 맞아요."" 어떤 일이 벌어진 것이죠?
내가 주차를 잘못한 게 아니라 그 여자가 내 오토바이를 때렸잖아요.
이 차는 주차라인에 딱 맞게 주차를 했는데 무슨 소리죠?
여기 보세요. 제 오토바이가 이렇게 엎어져 있는데 주인 아저씨가 차를 들이받은 거예요.
이렇게 말도 안 되는 소리를 하는 거야.
호텔 주차장이라면 경찰이 가도 되지만 이 여자를 위해서 내가 50만 원 정도에 해줄게요.
말도 안 되는 소리를 하지 마세요.
그렇다면 경찰이나 보험사를 부르고 아줌마 남편이나 똑같이 운전연수를 받으면 되겠네.
이거 진짜 사기꾼이네."
45,직장 내 괴롭힘 대화,"저 이번에 육아휴직 좀 내려구요.
육아휴직을 어떻게 하면 좋아?
아내가 혼자서 너무 힘들어 하니까요.
그래서 너만 힘든 것이 아니라 다 같이 힘내야 해.
근데 회사에서 유급으로 하는 휴직제도 있잖아요
그래 한번 써보는 것도 나쁘지 않으니 한번 써
무슨 말씀을 하신 겁니까 이 부분에 대해서?
니가 회사를 그만 두고 나와서 일자리를 찾아보라고
정말 부당하다고 생각합니다.
지금 당장 그만두던가 아니면 미래에 대한 구상을 하는 것도 한 방법이다."
46,기타 괴롭힘 대화,"야 우리 형님은 자식이 아들만 하나 있으면 딸도 없고
뭐 이런 그지 같은 짓을 하는 거야 대체 누굴 보고 그러는 거야
하 사장은 2008년 9월부터 작년 12월까지 임직원 수 약 1500명을 포함해 총 43명의 임원 수를 감축했다.
하.? 내가 기분이 나쁜 게 아니라 너한테 너무 많은 걸 줘서 그래.
야 이 엄마가 너무 답답하니까 점집에를 갔대잖아
응 내가 잘못한 게 없으니 이제 그만 미안해
어 그래 우리 현우 너무 세게 하면 안 되는데 나중에 너무 세게 하면 안 될 거야.
아니 야 이 양반 뭐 하러 날 여기다 세워?
야 이 남자 나쁜 놈 잘못 건들면 우리가 다 갚아야 해.
착한 내가 참는다.
야 그만하라고 내가 무슨 죄를 졌길래 자꾸 그러는데 작작해
이 자식새끼 학교마치고 나면 몸에 열이 오르겠다 싶어서 학원 갈 준비
이 자식새끼 중학교생활 망했네 이거
너 말이야 사람 잘못 건들었어 성적표 점수수도 내려갈 준비하고 있잖아"
47,기타 괴롭힘 대화,"야 제 팔 한짝 뿐인 게 이 선수 팔이에요.
애들아 너무 무리하지 마.
야 뭐 하는 짓이냐 놀리는 거 아니야?
내가 보기에는 놀리는 걸로밖에 안 보여.
하. 야 이 자식새끼 뒤질래?
갑작스레 왜 그래.
야 시발 니가 화를 내면 내가 기분이 나쁠 것 같아
아니 자꾸 네가 날 놀리는 것 같아서.
야 놀리는거 아니라고 몇번을 말해 한 번더 말대꾸 해봐 다음엔 죽여버린다
응 미안해서 그런데 사실 나도 모르게 눈물이 나기도 해"
48,갈취 대화,"야 이럴 때 그냥 가라 할 수 있는 말을 하지 못하잖아
이거는 아빠가 사주신거예요.
아니 그냥 빌려줄 거면 빨리 벗고 가 달라고 하지 그랬어
아 진짜 안 되겠다 싶은 것이 이럴 수가 있나 싶을 정도로 속이 상한다.
야 내가 그렇게 할 수 있는 것이 아닌데 그냥 가지 뭐.
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
돈 좀 달라고 하지 말고 내 모든 걸 다 줘.
돌려주기만 하면 제가 돌려줄 수 있으니까요.
이 사람들 전부 다 돌려줘야 해 이거야?
안 그러면 설탕을 좀 적게 넣던가 그럴 일이지"
49,협박 대화,"야 너 이 시간에 게임 하면 안 돼?
응 맞아 근데 형님이 햄버거 사주실 때 키도 작으셔서 더 빨리 가실 것 같던데요.
야 우리 클랜 랭킹도 하락한 게 너 때문이잖아.
야 너 진짜 게임이랑 현실 사이 어디쯤이냐?
그래 할 수 있는 한 계속 얘기해.
내가 누군지 모르지만 너 게임이랑 현실이랑 구분 좀 해라 그러다 사람 죽이게 생겼다?
니가 잘못한 게 뭐냐 내가 잘못한 거야 진짜 내가 잘못한 거야 진짜 내가 잘못한 거야 진짜 내가 잘못한 거야
야 이 사람들 왜 이러냐 그냥 순위 좀 올려줘.
처음부터 니가 그렇게 말했으면 바로 넘어갔을텐데. 그 게임에서는 이 총 한번 쏘면 바로 쓰러지더라?
왜 이래 너? 총은 또 어디서 난거야? 빨리 내려놔. 그러다가 범죄자 된다니까?"
50,갈취 대화,"야 저기 지나가는 애가 좀 잘 산다며?
예. 형님 제가 우리 학교에서 잘 사는 애 중에 하나입니다.
맞아요. 집안일 하나는 남부러울 것 없이 잘한다 하던데요.
그래 제가 잠시 시간을 내서 선생님께 말씀을 드리겠습니다.
예 형님! 우리 형님은 벌써 자고 있어요
야 잠깐만 우리 형님이 좀 봐.
네 제가 왜 그렇게 화를 냈냐면요.
얘기 들어보면 내 말에 틀린 데가 없어 다들.
야 너네 집이 좀 산다며? 우리가 놀 때 돈이 없어서 말이야 지갑 좀 빌려달라
이런 거 하면 안 되는데 돈이 없어서 그래요.
아 그래? 가방 뒤지고 돈 나오면 1000원에 얼굴 한대 맞는다? 안 그런가?"
51,직장 내 괴롭힘 대화,"이제 몸무게를 좀 줄여야 할 텐데 최 대표는 걱정이 앞서.
맞아 좀 살을 빼면 어때 너무 뚱뚱해 보이지 않고.
운동을 하고 있습니다니다.
회사 일이 바쁘다보니 운동을 할 시간이 없는 것 같아.
일 안 하고 있을 때는 쳐다만 보다가 퇴근하는 사람은 없으니까
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
운동을 하는 게 아니고 음식 조절을 하는 거야
사무실에서 빈둥거리는 건 괜찮은데 말이야
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
사과를 할 때마다 이렇게 구차스럽지는 않겠죠?"
52,기타 괴롭힘 대화,"새우버거와 크림치즈볼을 함께 즐길 수 있는 메뉴는 두 가지다.
아 고객님 저희 가게에 있는 쉬림프 치즈버거 말고 다른 걸로 부탁드려도 될까요?
아니 뭐 하는 사람이 그렇게 많어?
아 죄송합니다. 성함이 같지 않아 확인차 질문한 겁니다.
그래서 뭐를 준다는 말이야? 주면 주는대로 줘!
먹기 불편할까봐 확인만 하고 안 드린 것입니다.
아 뭔가 차이가 있다니까?
아 새우랑 치즈가 들어간 건 같은데 치즈가 좀 적은 감이 있어요.
이 멍청이가 하는 말이 치즈는 빼고 주는 게 더 좋은 거야.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다."
53,기타 괴롭힘 대화,"야 손가락 하나가 이렇게 작을 수가 있나
뭐야 그거 지금 감기여서 아직 안 빠지고 있잖아.
보청기 착용하면 안 되는 거야? 왜 그렇게 못 알아 들어?
지금 니가 뭐라는 거야 지금 뭐라 그랬어
장애를 가지고 뭘 잘못했다는 거야?
사과를 먼저 한 다음에 할 수 있는 말을 하면 되잖아.
내가 왜 싫어? 난 가기 싫은 데 이유가 없어
너 이 시간에 어디로 가버려
진짜 무서웠어 범인은 누구일지 모른다는 공포감에 사로잡혀 있는 상태였어
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다."
54,기타 괴롭힘 대화,"철중아? 그렇지 않아 지금은 감기여서 담배 피는 거 중단 했잖아
야! 너 왜 채팅방 나갔는데 다시 초대하고 지랄이야?
야! 큰 애가 이렇게 늦게 크나?
아직도 버러지 같은 게 정신 못 차렸나 보다.
하. 참말 개빡치게 하네 머저리들 주제에
저 새끼가 뭐라고 하는거냐 머리 없는 건 너 아니냐 주제 파악 못하는 모지리는 너
왜 이렇게 화를 내지 말고 조용히 있을 것을
나도 계속 이러면 가만히 있지 않을거야.
어쩔 건데?! 어쩔 건데?!
엄마 아빠한테 이런 그지같은 짓을 하고 뭐 이럴 수 있나?"
55,협박 대화,"저기요 할아버지 여기 버스 안이기도 한데 환기도 잘 안 되니까 마스크 좀 써주세요
너 이거 써? 나 이거 쓴 적 없어?
그리고 이제 버스에서 마스크 안 쓰면 내리거나 벌금 내야 해요.
그래서 뭐 어쩔 방법이 없어 지금 나 혼자서 해결하고 있는데.
그럼 여기서 내리세요 제가 내려드릴게요. 공공장소에서 이렇게 하면 안 되는데요.
너 진짜 죽을 거 같애 내가 매일 마스크 쓰고 다닐 거야.
연세가 많으심에도 불구하고 그런 말씀을 굳이 해야 합니까?
그러니까 지금은 이렇게 조용하지만 예전에는 여럿이 패서 고생 좀 했지.
협박을 한다고 하면 마스크 하나 사 줄 것을 그렇게 하시네요.
내가 뭐 어떻게 말할 것 같으면 진짜 죽을 거 같을 때 신고해서 죽든지 말든지."
56,기타 괴롭힘 대화,"사진 속의 그는 머리카락이 길고 코가 짧은 전형적인 외모의 여성이다.
이런 댓글은 달지 말아 주세요.
뭐 사실 이건 그냥 넘어갈 수 없는 부분이잖아요.
얼굴에 열이 오르거나 땀이 나오거나 그렇지는 않아요
사진 속의 인물은 눈만 크고 실제로는 없는 사람이다.
신고를 할 때는 한 번만 하는 게 아니고 열 번도 넘게 했어요.
무슨 죄로? 어떤 이유로?
얼굴이 너무 빨개서 어떻게 해야 할지 모르는 상태였어 진짜
메기가 진짜로 헤엄치는 모습을 하고 있는 곳은 바로 이 물속이다.
이 씨의 사례에서처럼 알레르기성 접촉 피부염은 특정 부위가 갑자기 가렵거나 진물이 나는 증상을 보인다."
57,갈취 대화,"너 돈이 많이 없지? 대출 좀 해줘.
돈 안 빌릴 건데 뭐 어떻게 생각해?
아 쪼끄만 게 뭐 어떻게 다 줘?
아니 이게 무슨 일이 있어도 그냥 넘어갈 수가 없어.
뺏을 수도 없고 빌려줄 수도 없는 거잖아
둘 다 진짜 하기 싫은 거야
돈 지금 가지고 있는 거 다 내놔.
안 그래? 나 담배 핀 적 없어 담배 냄새는 남자들도 싫어하거든
그냥 조금만 빌려주면 되지 않아?
하. 이럴 수는 없는 게 이런 식으로 하면 안 되기 때문이죠."
58,갈취 대화,"응 우리는 반티가 없었죠
어? 일이 벌어진 게 어제 같은데.
너 오늘 화장한 거 봐?
아응 그래 우리는 반티를 없었죠.
좀 잘먹었다고 뭐 이렇게 얘기해줘?
아 이것은 우리가 그냥 일반적으로 접하는 나물이나 전 같은 것과는 다른 점이 있다.
이번에 새로 나온 거 아니야? 완전 내 스타일이야.
아 가격이 싸던데 별로 안 나왔는데?
응 그래 가격이 싸니까 새로 하나 사면 되지 않아?
응 그래 우리는 반티가 없었죠
친구야 얼른 줘 너무 늦어서 못 간다고"
59,기타 괴롭힘 대화,"어이 아가씨! 이 남자가 여자라고 생각하지 않는 거야?
저 아세요? 제가 어제 알지 못했던 사실이 있었던 거예요.
근데 어디서 뭐 어떻게 살아? 아파트에서
저 멀리 외국인 관광객들이 많이 찾는 곳으로 안내해 드릴게요.
아 몸매도 빼면서 가격까지 너무 많이 투자하지 마.
따라오지 마세요! 안 그러면 큰 코 다쳐요.
아 그러지 말고 나 좀 뒤에 보여줄게.
따라오지 말라고요?
좀 따라오라고, 너무 비싸게 굴지 말고.
이거 놔요 잠깐만."
60,직장 내 괴롭힘 대화,"인재씨 회사가 만만해요?
아니 그게 무슨 말씀입니까 차장님?
지난주에 제가 사직을 생각하고 있다고 언급하지 않았나요?
저는 그것이 너무 화가 나서 면담 중에 그랬어요.
지금은 그러면 어떤 생각을 하십니까
네 그냥 그렇게 하기로 했습니다 죄송합니다.
아휴 그때 사직서를 써놨어야 하는데 그러지 못했었어.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
저는 인재씨 잘라버리고 싶어요. 일 똑바로 하세요.
가슴이 아프네요 정말 이럴 수는 없다 싶어요."
61,갈취 대화,"저 좀 도와주세요 선생님.
어떤 상황인지 말씀해 주실 수 있나요?
제가 지금 돈도 없고 해서 어디로 가야 할지 모르겠어요.
아 그러시다면 잠시 자리를 따뜻한 곳으로 옮기세요.
덕분에 좀 살 것 같네요.
감사하면 보상을 해줘야 할 것 같은데.
네? 전 가진게 없어요 나중에 잊지 않고 꼭 보답할게요.
그렇다면 제가 뭐 할 수 있나요 당신을 도와주면서 그 외의 어떤 것이라도 해야 합니다.
아.정말 감사합니다. 저 빨리 집으로 돌아올 수 있게 도와주세요.
그러니까 돈을 주든지 뭐 다른 걸 주든지 해라."
62,기타 괴롭힘 대화,"코털을 제거하는 것은 코를 많이 쓰는 일을 하는 사람의 경우 가능하다.
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
아 그래? 너 오늘 점심은 빵이랑 콜라 사왔잖아.
내가 돈이 없는 이유가 그거야?
돈이 없어? 그럼 내가 돈을 줄 거야.
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
여기서 빵과 콜라 하나를 살 때 1000원을 내던가 아니면 거스름돈으로 2000원을 내라.
야 이것도 할 엄두가 안 난다 진짜.
야 뒤질래? 새카만 자루를 들고 와 이 양반아
이 회사는 1997년에 설립된 이 회사는 사탕과 감미료, 보석류 판매와 더불어 영화와 음악의 거래, 부동산 매매·임대·중개 등 많은 사무를 종합적으로 처리하는"
63,협박 대화,"오빠가 여기까지 올라온 데는 제가 신인 때부터 힘을 실어줬잖아요.
무슨 소리야. 당장 내 앞에서 꺼지라고 하지 말고 매니저 부르고 경찰에 신고할 거야.
팬사인회에서 오빠가 나 사랑한다고 할 때 저도 모르게 미소 짓고 있었어요.
내가 널 좋아하는 것도 아니고 안 좋아하는 것도 아닌데 나 여기 좀 응원해줘.
팬들이 죽는 모습을 내가 직접 목격하고 싶었나 봐.
너 지금 손에 그거 뭐야. 당장 내려놔.
저 임신하고 나서 낙태하고 나서도 소식 안 알려준 사람 없어요 그 사람 그 남자 친구거든요
너 진짜 미쳤구나. 나 경찰 불렀고 너 곧 잡혀갈거야. 좋은 말 할때 그 칼 내려놔.
나 어제 연예인이랑 같이 있는 거 봤는데 진짜 너무 부러웠어 오빠. 나중에 꼭 같이 살아요.
악 가까이 접근하지 마."
