idx,class,conversation
53,기타 괴롭힘 대화,"야, 핑거 트러블.
뭐야?
이해가 안 돼요.
방금 뭐라고 했어?
왜 그것을 장애라고 부르는 것이 잘못된가요?
지금 사과하세요.
싫은데 왜 그럴까.
실망시키지 않을 거야.
무섭다.
똥 치고 가."
54,기타 괴롭힘 대화,"안녕하세요!
카톡이 없어서 왜 다시 초대해?
자랐어, 이 자식아.
어쩌면 그녀는 여전히 정신이 없는 것 같아요.
너 진짜 엉덩이야.
이 형 무슨 소리야, 이 형이 주제 못 알아듣는 거야.
어디에 머무를 예정이신가요?
계속 이러면 가만히 있지 않을 거야!
어떻게 할 거야?
엄마, 아빠한테 얘기할 건데 너 이런 거 할 거야?"
55,협박 대화,"이봐요, 할아버지, 버스에 있는데 안 오니까 마스크 쓰세요.
나한테 뭐 한 거야?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
그럼 제가 어떻게 하길 원하시나요? 지금 당장 따라갈 수 있는 사람이 있나요?
그럼 여기서 나가, 내가 내려줄게, 공공장소니까 어쩔 수 없어.
날 죽이는 거야, 날 죽이는 거야, 나를 죽이는 거야, 마스크를 입는 거야, 절대 안 쓰게 만들 거야.
그렇게 얘기하면 안 돼, 아무리 나이가 있어도.
지금은 너무 조용하지만 어렸을 때 많은 사람들을 때리곤 했어요.
마스크 쓰라고 하지 마.
내가 뭐라고 해도 상관없어 죽이지 않을 거야."
56,기타 괴롭힘 대화,"이 사진 봐, 못생겼어.
나 이렇게 멘트를 하지 마.
한 팩이야.
토해, 토해, 토해.
사진이 뭐야?
다 부를게요.
왜요?
찌그러졌어, 진짜 얼굴이야.
메기 같다.
매기."
57,갈취 대화,"돈이 충분한가요? 돈을 빌리자.
왜 빌려야 하나요?
아, 이 자식아, 그럼 뺏어?
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼.
빌려주실 수 있나요?
두 분 다 싫어.
지금 가지고 있는 돈 다 줘.
아니, 제발.
그냥 조금 빌리는 거지, 알았지?
아이고, 진짜."
58,갈취 대화,"친구야.
뭐야, 뭐야.
오늘 화장을 하고 계세요?
아, 그래.
뭐 썼어?
아, 이거.
너무 예쁘다, 갖고 싶어.
아, 별로 비싸지 않았어요.
글쎄요, 그렇게 비싸지 않으니 새 것을 하나 살 수 있겠죠?
그래, 저거는, 저거는.
에이, 형."
59,기타 괴롭힘 대화,"야, 아가씨!
나 알지?
그녀는 아름답습니다. 당신은 어디에 살고 있습니까?
가세요.
아, 그렇게 비싸지 마.
따라오지 마!
아, 자, 나랑 같이 와 웃기게 보여줄게.
따라오지 마!
같이 와!
놔봐!"
60,직장 내 괴롭힘 대화,"귀사는 괜찮으신가요?
무슨 말씀이신가요?
지난주에 사직을 고려하고 있다고 말하지 않으셨습니다.
제가 인터뷰 중이었기 때문입니다.
그게 지금 내 마음을 바꿨어.
그래 그냥 갈게 미안해.
그때 사직했어야 했는데.
죄송합니다.
끊고 싶다.
너 질렸어."
61,갈취 대화,"야, 나 좀 도와줄래?
무슨 일이야 내가 도와줄게 다쳤어?
감사합니다. 돈이 없어요. 어디로 가는지 모르겠어요.
좋아, 잠시 따뜻한 곳으로 이동하자.
감사합니다.
감사합니다, 보상해 주셔야 해요.
뭐야 나 아무것도 없어 잊지 않을게.
제가 왜 도와드릴까요?
아, 보답하는 걸 잊지 않고, 집에 가는 걸 도와줘.
그러니 결제하거나 결제하세요!"
62,기타 괴롭힘 대화,"야, 코틀아.
왜요?
왜요?
돈이 없어요.
돈이 없으시다면 결제해 드리겠습니다.
어.
여기 1천 달러를 드릴 건데, 빵 2개 드릴 건데, 그걸 사서 잔돈으로 돌아가시는 거예요.
선택의 여지가 없어요.
가지러 가시는 건 어때요?
야."
63,협박 대화,"나는 네가 새 때부터 너를 응원해왔고, 네가 여기 올라올 수 있었던 건 나 덕분이야.
걱정하지 마시고, 제 길에서 벗어나세요, 아니면 제가 매니저를 불러서 경찰을 부를게요.
형, 팬하우스에서 나를 사랑한다고 했더니 무대에서 나를 쳐다봤어!
누구신지 기억도 안 나고, 누구신지 기억도 안 나고, 제 팬이시라면 지금 가세요.
내가 눈앞에 죽고 싶다고, 선풍기 죽고 싶다고?
지금 내려놔, 위험해.
사랑 못하면 죽겠고 신문기자한테 임신을 해서 낙태했다는 소문을 퍼뜨렸어요.
경찰을 불렀는데 끌려갈 거야 좋은 말을 하면 그 칼을 내려놔.
형, 어제 연예인과 사귀는 걸 봤는데, 나를 배신했냐, 내가 봤는데 죽겠다!
가까이 오지 마!"
64,기타 괴롭힘 대화,"여기서 차를 꺼내자.
정말 죄송합니다! 저는 초보 운전자입니다.
운전하는 게 아니라 집에서 밥을 먹을 거야.
여기서 나가고 있어, 큰일 나.
말이 너무 많은 거 아니에요?
겁이 나지만 운전은 안 하고 집에서 안나를 키우고 있고 남편과도 잘 지내고 있다.
다 그런 거 보셨구나, 아이고!"
65,기타 괴롭힘 대화,"야, 빵 좀 갖다줘.
미안한데 영건아 나 오늘 돈 없어.
미쳤으면 다른 애들을 뜯어야 돼.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
그럼 빵을 좀 훔쳐서 다시 오시는 건 어떨까요?
이상한데 왜 이래.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
아, 그래.
아, 그래, 글쎄, 그렇게 말하지 마, 빨리 사."
66,직장 내 괴롭힘 대화,"야, 커피 좀 마실래?
나 말하는 거야?
그래, 글쎄, 여기에서 그런 종류의 쓰레기를 할 수 있는 다른 사람은 누구야?
미안해, 하고 있어, 하고 있어, 하고 있어.
어떻게 맛도 없이 같은 믹스커피를 태울 수 있고, 어떻게 가스가 타서 죽을 정도로 날 강하게 태울 수 있겠어?
죄송합니다, 최선을 다해 돌봤는데, 고객님께 맞지 않아서 죄송합니다.
좋은 일은 없고, 모든 것을 나쁘게 만들기 위해 노력하고 있으며, 당신이 어떻게 살아 있는지에 대해 좋은 것은 없습니다.
죄송합니다. 더 노력하겠습니다.
그럼 노력하는 건데 3년 동안 이렇게 살면 어떡해.
네 고객님 죄송합니다."
67,기타 괴롭힘 대화,"저거 봐, 저거 TV에 나오는 못생긴 개꾼 같지 않아?
푸하하합 씨 진짜 못생겼어요 너무 큰소리로 얘기하신 것 같아요.
야, 나한테 말하는 거야?
아니야, 아니야.
아, 그래요?
응, 그냥 원래 가던 곳으로 돌아가야 할 것 같아.
야, 못생긴 대신 귀가 밝다.
못생겼다는 걸 알고 있어.
봐봐요, 제 말이 맞아요, 지금 마음이 많이 아파서 그냥 사과해 주세요.
네가 너무 예민하다고 말하는 거야.
저도 잘생기지 않는다고 들었는데 누가 그렇게 말할 권리가 있나요?"
68,직장 내 괴롭힘 대화,"김아, 도대체 무슨 일이야?
제가 실수를 했나요?
똥 같아, 똥.
죄송합니다.
내가 네 친구라고 생각해?
아니야, 아니야.
회사에서 을 맞고 싶으시죠?
죄송합니다. 그렇게 말씀드린 것은 아닙니다.
그냥 회사에서 죽은 사람처럼 살아.
네, 고객님."
69,협박 대화,"왜 내 말을 듣지 않아?
들어볼게.
그게 다야, 넌 그것과 아무 상관이 없어.
그런데 나를 죽이고 싶어.
아니, 칼로 찌를 수 있는데 못 찌를 것 같아?
진정하세요.
칼을 사려고요.
죄송합니다.
계속 이러면 죽여버리겠다.
안 할게요."
70,기타 괴롭힘 대화,"드디어 아들을 낳게 되어 기쁩니다.
아버님.
매년 명절에 사단에게 안부를 전했는데, 당신이 당신의 역할을 하지 않아 얼마나 당황스러웠는지요.
아, 아빠, 난 큰일 났어.
드디어 아기를 갖게 되어 기쁩니다, 그냥 남자아이가 되어 기쁩니다.
네, 아빠, 여기 오게 되어 정말 기뻐요.
그런데 몇 년 동안 테스트를 해봤는지 알잖아, 빨대 1초를 가질 수 있을 만큼 나이가 많잖아.
아빠, 저는 아기를 낳은 지 너무 오래됐는데, 한순간도 생각이 안 나요.
무슨 얘기야, 너 큰 여자인데 빨대 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한 레, 한
아빠, 아이를 키우는 건 힘들어요."
71,협박 대화,"당신은 내일 트라이블 그룹 회장이 12억 달러의 세금을 떨어뜨렸다는 이야기를 보내는 기자입니까?
네, 맞습니다.
그 글을 좋은 말로 올리지 마세요. 천국 앞에 있는 우메린 아파트의 602, 101에 살고 있고, 당신의 아이는 8시 35분 정도 되는 피아노 학교에 가고, 그는 4시입니다.
어떻게 하는 거야?
우리가 왜 이런 말을 했는지 이해가 안 가시나요?
내가 게시물을 받게 되면 시민들이 알 권리가 있고, 그것은 나의 직업적 소명이며, 나는 기자가 되는 것을 선택한다.
너 같은 기자만 하루에 열 명을 감당할 수 있어, 이 세상에서 힘이 된다면 살값을 내기 쉽다.
지금 안 하면 목숨을 건질 수 있지만 내일은 본인을 포함한 온 가족이 죽는다.
알다시피, 이 세상에 경찰들이 있고, 나는 그들이 노출된 기자가 죽는 것을 보게 될 것이라고 확신하고, 그들은 당신 모두를 죽일 것입니다.
세상을 바꿀 수 있다고 생각한다면 큰 실수입니다.
네, 부탁드립니다."
72,갈취 대화,"승조야, 버스 요금은 내가 청구해야 하는데 돈이 없어.
한 달 수당이 없어요.
그때는 학교에 갈 수 없어요.
정말 죄송합니다, 돈이 없어요.
돈이 없어요.
아니, 미안해.
저는 지금 학교에 갈 돈이 없어요.
아니, 그건 아닌데 돈을 빌려주면 이해가 안 돼요.
용돈을 받을 때까지 돌려드리겠습니다.
알겠습니다, 용돈을 받을 때까지 주세요."
73,직장 내 괴롭힘 대화,"잘하는 사람이지?
뭐야?
커피 좀 먹으러 가.
그랬어?
그럼 이게 더 좋은 두 개야?
아, 저 커피.
좋은 할머니 집에서 아버지에게 커피 한 잔을 가져간 적이 있나요?
아빠는 몸을 낮춰요.
여기가 집 같다고 생각해?
그렇지 않아요.
네가 살고 싶은 오만함으로 살 수 있다고 생각해?"
74,기타 괴롭힘 대화,"안녕하세요. 번호를 알 수 있을까요?
아니, 미안해.
하나만 줘.
가야 돼, 미안해.
아니요, 번호만 알려주세요.
싫은데.
번호만 알려주세요.
싫어요!
내가 바보라서 왜 저한테 소리를 지르세요?
뭐야, 바보?
그렇지, 바보야!"
75,협박 대화,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
네, 고객님.
잡아!
뭐야, 놔봐.
미안해, 미안해, 미안해.
그게 뭐야?
잘했어, 여기 있어.
감사합니다.
나 알잖아, 너 지금 죽었어.
저한테 뭘 원하세요?
아버지 때문에 우리 가족이 얼마나 고생했는지 아세요?
그래서.
널 죽일 거야, 그리고 나는 네 아버지를 제외하고는 개인적인 감정이 없어."
76,협박 대화,"젠장 빠져나와.
내가 뭘 했어?
네가 여기 있다는 사실이 마음에 들지 않아.
아, 진짜.
날 때리려고?
죄송합니다.
그리고 언니가 예뻐요.
어?
예쁘다.
누나 만지지 마.
죽고 싶어, 이 자식아?
죄송합니다."
77,기타 괴롭힘 대화,"나 아니야, 진짜.
아, 그래, 나중에 너랑 어울릴 거야.
죄송합니다.
똥 얼굴이네, 똥 얼굴도.
죄송합니다.
진짜 왜 그렇게 살아.
죄송합니다.
한 번만 더 해 주시면 탈락하겠습니다.
죄송하지만 제가 안 했어요.
좋아, 난 그것에 대해 이야기하고 싶지 않아, 그러니 망가져."
78,기타 괴롭힘 대화,"여기서 서비스가 필요해요.
아무것도 안 남았어.
봐봐, 난 맘케이프 멤버인데, 이런 사업을 하면 안 된다는 거 알지?
아 죄송합니다. 다음에 오게 되면 더 드리겠습니다.
제가 다음에 언제 올지 알 수 있을까요?
정말 죄송합니다.
여기 왜 이렇게 답답해?
미안해, 미안해.
그렇게 오래 가지 않을 거예요.
네, 죄송합니다."
79,갈취 대화,"김이 립스틱 샀어?
어.
너무 예쁘다 입어볼게.
뭐야?
어머, 맞아요, 맞아요, 나한테 빚을 지고 있어.
뭐야?
오늘 밤에 당신을 만나고, 이 립스틱을 화장실에 사용할 거예요.
어제 샀어요.
누가 가져갈 거야, 내가 적어서 다시 주려고 하는데 왜 이렇게 바보야.
아니, 그게 아니라."
80,갈취 대화,"야, 너 다음 학년이야?
뭐야, 뭐야.
너무 배가 고파요, 하지만 돈이 없어요.
돈이 없어요.
자, 한 번 뚫고 나오면 한 개 10원.
아, 진짜.
이 자식 여기 있는 동안 나한테 거짓말을 했어?
죄송합니다, 집에 보내주셔야 합니다.
누가 거짓말을 할까? 휴대폰 꺼내, 모든 전자 기기를 꺼내, 손에서 시계를 풀고, 라디오 이어폰을 꺼내.
아니, 제발.
때리고 싶냐 죽고 싶냐 좋은 말 좀 해줘.
아, 됐다.
벌써 얘기할 때 줄게 이제 여기서 나가."
81,직장 내 괴롭힘 대화,"어떻게 김씨가 커피 한 잔 안 먹을 수 있어?
죄송합니다.
저기에 물을 많이 넣으라고 했잖아.
죄송합니다. 다시 들어갈게요.
술만 마시면 돼요, 나쁜 사람 만들 거예요.
죄송합니다.
죄송합니다. 소리 그만하세요. 제가 귀찮게 하는 것 같습니까?
어.
말해봐, 여보.
아니야, 아니야, 아니야, 아니야.
어떻게 생겼는지 짜증나."
82,직장 내 괴롭힘 대화,"선생님.
왜 전화해?
이번 주 금요일에 사용 가능할까요?
아니, 아니, 아니 바쁜 시간인데.
당신은 전에 그 차를 사용한 적이 없습니다.
더럽지 모르겠어.
그렇게 말씀하시는군요.
아니, 얘기하고 싶지는 않았는데 너무 못해.
너무한데?
못생겼으면 잘해야지."
83,직장 내 괴롭힘 대화,"경관님, 여기서 뭐하시나요?
아니, 선생님.
그게 다야.
죄송합니다.
돈 벌이네.
죄송합니다.
그냥 여기서 나오지 마.
네 아내와 아이야.
그건 제 일이 아닙니다.
죄송합니다."
84,갈취 대화,"좋은 말 좀 해줘.
확인해보세요.
됐어.
농담하는 거야?
우리 바보들 같아.
그랬어, 방에 가방을 두고 왔어.
이게 현금밖에 없나요?
괜찮아질지 솔직하게 얘기해줘.
그래, 됐어, 됐어.
아, 오늘 맞았어."
85,갈취 대화,"너무 많지 않아요.
글쎄, 당신이 나에게 돈을 빚진다면, 나는 당신이 말하는 대로 할 것입니다.
아니, 너무 많아.
빌리면 그냥 이자만 붙이는 거예요.
무슨 일이신가요?
나중에 돈을 좀 넣는 게 좋을 것 같아요.
에이, 내가 널 죽이고 죽을 거야.
검은뼈가 있는데 쟤랑 엿볼래?
아, 아파, 미안해.
당신은 이자율을 두 배로 높일 것입니다."
86,직장 내 괴롭힘 대화,"이 자식아, 이거 잘못되면 다 네 잘못이야, 알았지?
죄송하지만, 귀하께는 너무 어렵습니다.
내가 왔으면 왜 이렇게 기어오냐고.
제가 실수를 했다는 것을 인정하지만, 그렇게 했어요.
내가 틀렸다는 거야, 그냥 입을 다물어?
그런 말은 아니고 죄송합니다.
회사에 도움을 줄 수 있다고 생각하시나요?
하지만 너무 불공평하다고 말했잖아.
우리 나라 법이 틀렸다면 이 자식 머리에 똥이 있는데 그냥 사서 받아서 받아서 받아서 그러면 국회에 가볼까?
저희 피해가 너무 크다고 생각합니다.
나머지 업무는 제가 할 건데, 제가 직접 할 건데 왜 하는 거예요?"
