idx,class,conversation
208,갈취 대화,오! 이거 뭐야 좋은데 이거 뭐요? 야 너 이거 벗어 싫어 이거 내꺼야 벗으라고새끼야 이거 벗어 이시키야 좋은말로할때 알겄어. 거바 진작 주면 얼마나좋아 꺼져
214,갈취 대화,친한척 하면서따라와. 네. 지금 가지고 있는거 다 내나봐 지금요?. 그럼 지금이지 내일이냐??? 가진게 이거 뿐이에요.. 하지말고. 기회줄께 꺼내봐 진짜 없어요. 하.. 아아아아아. 알겠어요.
215,갈취 대화,10년 동안 모은 돈이다. 어떤 돈인데! 누가 가져간대? 뭐가 저번처럼 사업한다고 말아먹을 셈이냐? 절대 안 돼 참 엄마 아들을 왜 못 믿어? 제발 정신 좀 차려 이리 내 이게 얼마 전에 그 돈은 어디있어? 새벽시장이 관절 다 망가져가며 어떻게 모은 돈인데! 빨리! 아이고! 아이고!
217,갈취 대화,돈 마련했어? 아니 아직. 내가 약속 안지키면 뭐라고 했지? 미안 근데 아직 부족해. 난 시간이 남아 도니? 아니면 오백이 어렵냐고. 못 가져올게 나는 지금 당장 필요하다구요. 제발 한번만 봐줘
221,갈취 대화,돈 있는 것좀 다 줘봐 이게 다에요 오천원 거짓말하지마 거짓말아니에요 이게 돈 찾아서 나오면 어떡할래? 거기 상의 안주머니 봐봐 이건 집에 갈 버스비에요 집에가던말던 그냥 알바 아니지 그것도 그거 꼭 필요해요 됐고 그냥 그거 다 내놓으라고요
223,갈취 대화,아들 보고 싶으면 당장 편의점가서 구글 기프트 구매해 무슨일 입니까 누구세요 니 아들 데리고 있는 사람 구글 기프트로 편의점부터 가 가고 있어요 10만원권 10장 사서 다 긁어서 사진찍어서 볼 시간 좀 주세요 장난치면 니 아들 죽어 잠시만요
225,갈취 대화,야 나 저번에 그 일 있는 이후로 몸이 안 좋아서 병원 갔는데 나 병 걸렸대. 뭔 병? 나 아파? 어떡해. 지금 당장 아니 오지 마 나 성병 걸렸대. 그니까 빨리 치료비 보내 거의 30만원 깨지게 생겼어. 그럼 진단서나 처방전에 증거가 나와야 내가 치료비를 주지. 나 안 믿는다는거야? 먼저 병걸리게 해놓고 증거가 있어야 준다니. 나 수치스러워서 치료비 못 줘. 그냥 내가 빨리 보내. 아니 너 말만 믿고 어떻게 보내. 내가 몇 달 전 검사할 때는 난 이상이 없었는데. 그럼 몇 달 지나고 올 수도 있지 되게 빨리 빨리 보내 안 그러면 내가 페북에 글써버릴거야. 아니 나 때문이 아닌것 같은데 내가 또 왜 보내야 해. 근거를 대야 한다고 믿고. 그럼 나도 글 써? 돈을 선택할래 아니면 니 자존심을 선택할래 둘 중 하나가 진짜 나 아니라니까. 그냥 돈 보내줄게. 빠른 시간 안으로 50만원 보내. 갑자기 또 왜 50만원이 됐어.? 얼마나 돈이 더 들지 어떻게 알아. 미리 받는다는데 그것도 안 돼? 50이 얼마 한다고 그래. 빨리 보내
229,갈취 대화,야. 내가 그걸 다. 그런데 말이야. 응? 왜? 너 공책 좀 빌려줄 수 있을까?? 아니. 미안 왜? 나 거기 필기가 다 되어있어서. 장난해? 이건 부탁이고. 너 니 동생 여기 학교 다니지? 응. 동생 망치고 싶지않으면 내놔! 돌려줘!! 응 꺼져
230,갈취 대화,친구야. 돈 빌려줘서 너무 고마웠어 아. 응. 근데 내가 오늘도 깜빡하고 지갑을 안 가져와서 뭐 뭐라고? 미안한데 한 번만 더. 오 오늘은. 에이 거짓말 치지 마. 오늘 반티는 돈 걷는 날이잖아 돈은 안 돼. 반티 값 내야 돼. 좋게 말할 때 그냥 좀 더 피곤하게 하지 말고. 아 알았어.
232,갈취 대화,어이 형씨 그 가방은 두고 가지? 이 이보세요 제 돈입니다 왜 이러세요 사기도박으로 돈을 따놓고 왜 가져가려고 했어? 사기도박 아닙니다 절대 아닙니다 손기술 쓰는 거 다 봤어! 제발 이러지 마세요 맞고 줄래? 제 돈 두고 가면 그렇게는 안 됩니다 제 돈 어허! 빨리!
235,갈취 대화,야 니네아빠를 어떻게 알았어?? 그게 중요해? 니네아빠가 범죄자란게 중요하지 우리아빠는 억울하게. 세상에 사연없는 사람 어딨니? 하지만. 그걸 비밀로 해줄까? 비밀?? 그래. 대신 지금 신고있는 운동화 사 줄래?? 할머니가 사주신건데 전과자 딸이라 너무 과분한것같아 내가 대신 신을게
238,갈취 대화,정한아 나 오늘 배고파서 야 우리 나가서 밥먹자 급식 진짜 맛이야 오늘 아 그래? 그러자 근데 너 오늘 돈 가져왔어? 아까 얘기 했던 것 같은데 어 맞아. 돈이 없어. 그래서 그런데 니가 오늘 내 밥값 좀 내줘라. 머? 차라리 돈을 빌려달라고 하지 좀 그렇잖아. 아 미안. 근데 나 돈이 없어서 좀 더 내줘라. 나 진짜 파스타 먹고 싶단 말이야. 근데 넘 비싸 나 돈 없어. 야 넌 친구가 파스타 먹고 싶다는데 좀 왜 그게 어렵냐? 하루만 내주라 다음에는 살게 아니. 너 전에도 그러고는 돈 못 갚았잔아. 야 이번에는 갚는다고 맛있는거야 그러니까 니가 오늘 사라 마지막이야.
240,갈취 대화,야! 꼬맹이 일로 와봐! 저요? 그래 너요. 여기 나 말고 다른 사람 또 있냐? 왜 그러세요? 돈 얼마있냐? 저 돈 없어요 너 나한테 안맞아 봤구나? 이러지 마!! 주머니에 이건? 이건 돈이 아닌가봐? 제발요! 돌려주세요
245,갈취 대화,돈 좀 없냐? 없어요. 너 알바비 받은 거 있잖아. 썼어요. 없어요. 그때보니까 현금으로 꿍쳐두더만. 왜 그거때문에 집을 이렇게 개판으로 만들었어요? 그니까. 어디있냐고! 왜 그랬잖아요! 돈 못줘요! 돌기전에 내놔라. 어디 숨겼냐? 그 사람들 다 나와야 내놓을래? 제발 그만 좀 하세요. 한 번만 좀 도와주라 어? 어딨어! 나.
246,갈취 대화,나 버스비가? 그러는데 만 원을 빌려줘 너한테 돈을 왜 빌려주냐 한테 달라고 해. 아 맞다! 야 나 버스비가 없네! 만 원 빌려주라 나 돈? 너 돈 많잖아 나 진짜 돈? 버스카드는 있을 거 아니야 거기에 얼마 있냐? 5만원 있어. 오 많네! 나 그거 빌려줘 돈 좀 빌려주지? 친구끼리 한 거 응? 알겠어
247,갈취 대화,야 너 뭐냐? 너 아까부터 매일 5만원씩 만들어오라고 했잖아. 미안. 돈이 없어. 돈이 없으면 꼭 만들어 오라고. 올해 용돈까지 다 미리 받아서. 그럼 내년 용돈까지 미리 받던가. 미안. 한 번만 봐주변 안될까? 그래. 내일까지 30만원이다. 뭐? 안돼.
249,갈취 대화,오빠 어떻게 이럴 수가 응? 무슨 말이야. 수아야. 오빠. 내가 모를 거 같아? 어제 술먹고. 너 무슨 말 한거냐구! 어제.?? 수아야. 어제 니가 먼저 나랑 같이 있어달라고. 내가? 어제 술먹고. 기억할 줄 알고 그러는 거야? 오빠 진짜 나쁜 사람이구나. 수아야 진정 좀 해봐. 어제 분명 우리 좋았잖아. 너도 좋다고 했고 우리 진지하게 만나기로. 아 됐고 오빠 나 오빠 성폭행으로 고소할 거야 오빠 성폭행? 너 진짜 미쳤어? 고소 당하기 싫으면 조용히 우리 선에서 끝내자. 해 줄 수 있잖아? 많이도. 오백만 줘. 오백? 하 참 너 이러려고 어제부터 연락한 거였니? 난 못줘. 아니 아니 그럼 오빠 평생 부모님한테 사람들한테 성폭행범 소리 듣게 해줄게. 아니면 조용히 끝내던가 해 줄게. 알아서 해.
251,갈취 대화,민수야 나 수술비가 필요해서. 5만원만 빌려줄 수 있을까? 응? 안돼. 나 다음달 용돈 벌기 힘들어 아. 나 수술해야하는데 당장 돈이 생겨서 그래. 정말 미안해. 나 돈이 진짜 없어서 그래. 나도 돈이. 근데 수술을 또 해야하고. 좀 빌려주라. 아니 야. 하지 않어? 당장 수술하는데 병원비가. 수술을 해야 좀 도와줄 수 있잖아. 아니 그게 아니라 너 수술비 보태주면 나는 어떻게 벼텨. 퇴원해서 일해서 갚을게 그러면 되잖아 좀 빌려주라. 나 빨리 수술해야돼 알았어.
257,갈취 대화,당신 아들이 사람을 때렸다고 네? 우리 애가요? 전치6주가 나왔는데 어쩔 거에요? 우리 애가 어떻게 맞아요? 나는 그냥 신고해도 상관 없는데 네?! 그냥 치료비만 주세요. 조용히 해요. 그럴 리가 없는데 아 그럼 경찰서에 가고 아니 잠깐만요
260,갈취 대화,헤이 형씨 보아하니 관광객인 거 같은데. 이게 처음인가? 아 네. 그럼 이게 없으면 안 돼 이거. 예? 뭔가요? 뭐긴 뭐야 칼빵이지. 받아라 슈슉! 으악! 하하 쫄았니? 네버랜드에 온 걸 환영한다. 진짜로 찌르기 전에 가방 털어. 도와줄 사람 아무도 아닌 거 알지? 윽 알겠어요. 살려주세요. 그래야지. 방금 손가락 하나 찔 뻔했어. 허튼 생각 했다간 앞으로 밥먹을 때 되게 불편해 질 거야. 근데 이게 다냐? 야 주머니도 털어 새끼야. 크윽 네. 아 이거지. 돈이 달달하다. 보자 이 정도는 남겨두지. 난 쿨한 놈이니까. 가 감사합니. 잠깐 교통카드 있네. 근데 그 약속 취소다. 괜히 친절을 배풀 필요없겠어. 난 알뜰한 놈이니까. 너 니가 입고 있는 옷 같이 쌔삥이냐? 센스 좋네. 그것도. 그리고 꺼져.. 네. 다음에는 좀 더 가지고 와라. 언제든 환영해 줄테니.
268,갈취 대화,야 너 뭐하는애야? 선배 왜요? 내가 돈 모아오라 그랬지 죄송해요 못모았어요. 니 주머니에 있는거 다 내놔. 너 지금 피씨방 가는길이었잖아. 그럼 천원이라도 됐고 다 내놔 선배 진짜 이러실거에요?
269,갈취 대화,야 너네 가게에 오늘 부모님 없지? 응. 안 계시는데 왜.? 왜 여기까지 왔어.? 뭘 우리가 왜 여기까지 왔겠어. 전에 봤는데 저기 금고 좀 열자 우리 주머니 사정이 넉넉하지가? 그건 안 돼. 이거 돈 조금만 사라져도 부모님 가계부쓰고 계셔서 다 알아. 이건 안될거 같아 미안해. 야 금고 좀 열어 우리가 뭐 돈 가져간다고 했냐? 그냥 보기만 한다고. 친구를 못 믿어서 쓰냐? 그럼 진짜 보기만 한다고 이 돈 가져가면 우리 부모님이 이거 봐. 알겠어. 돈 진짜 많네. 야 여기서 얼마 가져가도 티 안 나. 돈 너무 없으니까 만원으로 가져갈게 이만큼 되지? 야! 안 돼 너 그거 한 뭉텅이에 100만원이야. 그거 내 돈 아니잖아. 그리고 안 가져간다며. 100만원? 진짜 좋네 야 잘? 부모님께는 다 너가 썼다고 해 다 이해하실거야. 돈 잘 안 줘 진짜 그거는 안 돼 제발 돌려줘.
274,갈취 대화,오랜만이다 잘 지내 헐. 완전 오랜만이야 난 잘 지냈지 너는? 나도 잘 지내 근데 야 혹시 나 500만 빌려줄 수 있어? 500만원??? 내가 그런 거 어딨어. 왜 너는 잘 나가잖아 나 사실 아빠가 사고를 쳐서 병원비가? 뭐?? 어떡해. 근데 나 줄 돈 없어. 야 친구가 왜 그래 너 내가 옛날에 그 일 눈 감아줬던거 기억 안 나? 그 일은 왜 그래 미안하지만 너 줄 돈 없어 하 그래. 그럼 나도 그 일에 못 넘어가 왜 그래 너 진짜 미안해 근데 돈이 정말 없어.
277,갈취 대화,어이 거기 서. 네.? 저요? 그래. 너. 얼마 가지고 있어? 한 푼도 안 죄송해요. 아니 죄송할 거 없고 즉시 통장에 있는 돈 송금해. 통장에도 돈이 거의 없어요. 제발 살려주세요. 나 나쁜사람 아니야. 내 돈 좀 뺏겠다고. 죄송합니다. 돈 얼른 안 내놔? 제발.
280,갈취 대화,야 돈이나 줘 네? 아. 눈치챘지 똑똑하네 저 돈이 없는데요 그럼 너 주머니에 튀어나온게 뭔지 꺼네봐요 아. 누굴 바보로 아나 진짜 바보같은게 죄송합니다. 드릴게요 야 겨우 이것 밖에 없을리가 아닐 텐데요 또 누굴 멍청이로 아나 죄송합니다. 다 드릴게요
282,갈취 대화,어이 거기 시간있나? 아뇨. 없는데요? 시간? 일단 와봐 뒤질래? 저 돈없어요. 친구야 나 시간 없어 그냥줘 그냥줄래 네??? 이거뭐야? 에어팟이네?? 내꺼하면 되겠다 돈없으면 물건으로? 그거 얼마전에 산거에요 돌려주세요 미쳤냐?? 몇대 맞기 전에 꺼져라 안돼요 제발 돌려주세요
287,갈취 대화,너 이 노트북 오늘 써? 글쎄. 일단 과제 다 끝나서 당장은 안쓸 거 같은데. 아 그래? 진짜 다행이다. 뭐가 다행이야? 나 니 노트북 좀 쓸게! 지금? 그래. 알겠어. 아니? 오늘 쓴다고 응? 그건 좀 아니지. 그래도 내 노트북인데. 너 오늘도 다. 그럼 쓸 수 있 거 아냐? 그래도 이건. 혹여나 내가 써야되는 게 올 수도 있잖아. 왜 그렇게 함부로 굴어? 야 내가 갖다가 파는 것도 다 쓰고 준다잖아. 나 몰라. 나 가져간다
292,갈취 대화,어서오세요 안녕하세요 뭐 필요하세요. 손님. 나 오늘 그런 거 없거든. 생각 잘 해서 네?.. 씨씨티비가 무서웠으면 여기 안 왔어. 살고싶으면 조용히 돈 꺼내서 봉지에 넣어. 여기요. 살려주세요. 유감이야 알바생. 고마워. 생각 잘 해서 살았어.
294,갈취 대화,아버지 땅 상속은 내가 받는걸로 하마 형이면 다야? 니가 한게 뭔대 사사건건 하마 형이 한게 뭐있는데? 잔말말고 그런줄로는 평생 이렇게 살았지. 이해가 안된다 아버지 땅은 당연히 내꺼였어 넌 자격이 없어. 잘났다고 자격을? 지금부터 한마디라도 더하면 한푼도 못받을줄 알아? 일단 상황을 보자고
297,갈취 대화,김대씨 맞습니까?? 네 맞는데요 10월 9일 불법야동사이트에서 그날 그곳에서 라는 영상보셨죠?? 헉!! 네. 제가 그 사이트 운영잔데 영상 보실때 개인정보동의해서 개인정보를 내가 가지고 있거든. 원하는게 뭔데요 요즘 사이트 접속자가 없어서 돈이 안벌려서 보내주는 계좌로 보내 경찰에 말하면. 그. 그건 너무 심하잖아요!! 그럼 700 보내든가. 알겠어요? 주세요
305,갈취 대화,야 너 니꺼냐? 응 이쁘지 어제 아빠가 사다주셨어 나한번도 안돼 이거야 누가 가진데 한번 해보자고 알겠어 오 괜찮은데? 나 좀 빌려주라 너가 빌려간 가방도 안줬잖아 누가 안준대? 좀 쓰고 줄게 알. 겠어
313,갈취 대화,어이 이리 와봐. 어 어 어 그래 너. 여기 너 밖에 더 있어? 왜 그러시는데요. 가진 거 다 뒤져서 저 돈 없어요. 뒤져서 한 십원당 한 대 씩이다. 진짜 이게 다에요. 옷 다 벗어봐. 그러지 마세요.
314,갈취 대화,담배 좀 빌립시다. 학생들같은데 그냥 가라. 거 담배 좀 핍시다. 학생이 무슨 담배야? 거 나이가 무슨 벼슬이라고. 아니 머리에 피 안 마른 것들이. 머리에 피 마르면 죽어요. 어른한테 꼬박꼬박 말대답이야? 그럼 말고 주먹으로 대답할까요? 아니 끝까지 어른한테. 이거 받고 그냥 가라.
324,갈취 대화,나 학교 갈 동안 게임머니 충전좀 하고 학교 가는데? 게임머니 충전하고 나서 얼마? 10만원 근데 내 돈 있잖아 너가 나 게임 하는 모습 좋아하잖아 너 돈으로 해야 너도 뿌듯하지 뭐래 넣어놓을거지? 생각해볼게
328,갈취 대화,저기 나 오늘 에어컨도사고 세탁기도 샀는데 왜 사은품 안 줘? 세일 들어간 상품이나 전시상품은 사은품 안 드려요! 할인이 들어간데 그런게 어디있어! 돈이랑 얼마나 차이난다고 나도 저 커피포트인가? 토스트기 사은품 줘. 저희가 사은품갯수가 정해져 있어서 드리고 싶어도 마음대로 안 드려요 이해해주세요 어머니. 난 이해 못 혀. 내가 이거 받으려고 여기서 산건데. 원래 세일 아니면 이 토스트기 주는거 맞제? 네. 그 ~ 현재 정가에서 약 20 할인된 가격으로 사실 수 있으니 한 번 생각해 보세요. 뭔 내가 돈 주고. 나 그냥 이거 하나 가져간다. 솔직히 하나 줄 수 있는데 거짓말 하는거잖아! 아니예요 어머니. 진짜 사은품 갯수가 정해져 있어서 저희가 할 수가 없어요. 그거 내려놓으세요 그거 가져가면 이거 안 가져가. 내 돈 주고 내 마음대로 생각하지마! 이거 진짜요? 네 어머니. 오늘 좋은시간 보내시고. 어 저기 아가씨가 이거 많이 사면 사은품 준다고 한거야 훔친게 아니고. 아니요 어머니! 그거 제가 사은품 아니라고 했잖아요. 가져오세요! 가지고 나가시면 절도죄로 신고합니다!!
